episode,step,agent_type,mode,state,crash,agent_0_pos,agent_0_action,agent_1_pos,agent_1_action,agent_2_pos,agent_2_action,agent_3_pos,agent_3_action,agent_0_reward,agent_1_reward,agent_2_reward,agent_3_reward
64,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,7.5,-40.0
64,1,wolf,ambulance_random,"(0, 0, 0, 1, 1)",False,0,0,0,1,0,1,1,0,-0.5,-200.0,-140.0,-140.5
65,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
65,1,wolf,ambulance_random,"(0, 1, 0, 0, 3)",False,0,0,1,1,0,0,0,1,7.5,20.0,-0.5,0.0
65,2,wolf,ambulance_random,"(0, 2, 0, 1, 3)",False,0,1,2,1,0,1,1,0,-200.0,0.0,-100.0,-100.5
66,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
66,1,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,1,0,0,0,1,0,0,-140.0,7.5,-100.0,-0.5
67,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
67,1,wolf,ambulance_random,"(0, 1, 0, 0, 3)",False,0,0,1,1,0,0,0,1,7.5,20.0,-0.5,0.0
67,2,wolf,ambulance_random,"(0, 2, 0, 1, 3)",False,0,0,2,1,0,0,1,1,-0.5,0.0,-0.5,20.0
67,3,wolf,ambulance_random,"(0, 2, 0, 2, 3)",False,0,0,2,1,0,1,2,1,-0.5,0.0,0.0,0.0
67,4,wolf,ambulance_random,"(0, 2, 1, 2, 3)",False,0,1,2,0,1,0,2,1,-100.0,0.0,-100.5,0.0
68,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,1,0,0,0,0,0,0,0.0,-0.5,7.5,7.5
68,1,wolf,ambulance_random,"(1, 0, 0, 0, 0)",False,1,0,0,0,0,0,0,1,-100.5,-0.5,-0.5,-100.0
69,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
69,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
69,2,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
69,3,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,-40.0,7.5
69,4,wolf,ambulance_random,"(0, 0, 1, 0, 0)",False,0,0,0,1,1,1,0,0,-0.5,0.0,20.0,7.5
69,5,wolf,ambulance_random,"(0, 1, 2, 0, 0)",False,0,0,1,0,2,0,0,0,-0.5,-0.5,0.0,7.5
69,6,wolf,ambulance_random,"(0, 1, 2, 0, 0)",False,0,0,1,1,2,1,0,1,-0.5,20.0,0.0,-40.0
69,7,wolf,ambulance_random,"(0, 2, 2, 1, 0)",False,0,0,2,1,2,1,1,1,-0.5,0.0,0.0,20.0
69,8,wolf,ambulance_random,"(0, 2, 2, 2, 0)",False,0,0,2,0,2,0,2,0,-0.5,0.0,0.0,0.0
69,9,wolf,ambulance_random,"(0, 2, 2, 2, 0)",False,0,1,2,0,2,0,2,0,0.0,0.0,0.0,0.0
69,10,wolf,ambulance_random,"(1, 2, 2, 2, 0)",False,1,1,2,1,2,0,2,0,20.0,0.0,0.0,0.0
70,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
70,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,-40.0,7.5
70,2,wolf,ambulance_random,"(0, 0, 1, 0, 0)",False,0,0,0,1,1,1,0,0,-0.5,0.0,20.0,7.5
70,3,wolf,ambulance_random,"(0, 1, 2, 0, 0)",False,0,0,1,0,2,0,0,0,-0.5,-0.5,0.0,7.5
70,4,wolf,ambulance_random,"(0, 1, 2, 0, 0)",False,0,1,1,1,2,0,0,0,0.0,20.0,0.0,7.5
70,5,wolf,ambulance_random,"(1, 2, 2, 0, 0)",False,1,0,2,0,2,0,0,0,-0.5,0.0,0.0,-0.5
70,6,wolf,ambulance_random,"(1, 2, 2, 0, 0)",False,1,0,2,0,2,0,0,1,-100.5,0.0,0.0,-100.0
71,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
71,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
71,2,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,1,0,1,-0.5,-0.5,-40.0,-40.0
71,3,wolf,ambulance_random,"(0, 0, 1, 1, 0)",False,0,1,0,0,1,1,1,0,-100.0,-0.5,20.0,-140.5
72,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
72,1,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
72,2,wolf,ambulance_random,"(0, 1, 0, 0, 2)",False,0,0,1,0,0,1,0,0,7.5,-140.5,-100.0,-0.5
73,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
73,1,wolf,ambulance_random,"(0, 0, 0, 1, 2)",False,0,1,0,1,0,0,1,1,-40.0,-40.0,-0.5,20.0
73,2,wolf,ambulance_random,"(1, 1, 0, 2, 2)",False,1,0,1,1,0,0,2,1,-40.5,20.0,-0.5,0.0
73,3,wolf,ambulance_random,"(1, 2, 0, 2, 2)",False,1,0,2,0,0,1,2,1,-140.5,0.0,-100.0,0.0
74,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,-40.0,7.5
74,1,wolf,ambulance_random,"(0, 0, 1, 0, 0)",False,0,0,0,1,1,0,0,0,-0.5,-100.0,-140.5,7.5
75,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
75,1,wolf,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,1,-100.0,20.0,-0.5,-100.0
76,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
76,1,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
76,2,wolf,ambulance_random,"(0, 0, 0, 1, 2)",False,0,1,0,1,0,1,1,1,-140.0,-140.0,-200.0,20.0
77,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
77,1,wolf,ambulance_random,"(0, 1, 0, 0, 2)",False,0,1,1,1,0,0,0,0,-40.0,20.0,-0.5,-0.5
77,2,wolf,ambulance_random,"(1, 2, 0, 0, 2)",False,1,1,2,1,0,1,0,0,20.0,0.0,0.0,-0.5
77,3,wolf,ambulance_random,"(2, 2, 1, 0, 2)",False,2,1,2,0,1,0,0,1,0.0,0.0,-0.5,0.0
77,4,wolf,ambulance_random,"(2, 2, 1, 1, 2)",False,2,1,2,0,1,0,1,0,0.0,0.0,-0.5,-0.5
77,5,wolf,ambulance_random,"(2, 2, 1, 1, 2)",False,2,0,2,0,1,1,1,1,0.0,0.0,20.0,20.0
78,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
78,1,wolf,ambulance_random,"(0, 1, 0, 0, 3)",False,0,0,1,0,0,0,0,1,7.5,-140.5,-0.5,-100.0
79,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,1,0,1,-0.5,-0.5,-40.0,-40.0
79,1,wolf,ambulance_random,"(0, 0, 1, 1, 0)",False,0,1,0,1,1,0,1,1,-100.0,-100.0,-240.5,20.0
80,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
80,1,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
80,2,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
80,3,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
80,4,wolf,ambulance_random,"(0, 1, 0, 0, 2)",False,0,1,1,0,0,0,0,1,-140.0,-140.5,-0.5,-200.0
81,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
81,1,wolf,ambulance_random,"(0, 1, 0, 0, 0)",False,0,1,1,1,0,0,0,0,0.0,20.0,7.5,7.5
81,2,wolf,ambulance_random,"(1, 2, 0, 0, 0)",False,1,1,2,1,0,1,0,1,20.0,0.0,0.0,0.0
81,3,wolf,ambulance_random,"(2, 2, 1, 1, 0)",False,2,0,2,0,1,0,1,0,0.0,0.0,-0.5,-0.5
81,4,wolf,ambulance_random,"(2, 2, 1, 1, 0)",False,2,1,2,0,1,1,1,0,0.0,0.0,20.0,-0.5
81,5,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,1,2,1,1,0,0.0,0.0,0.0,-0.5
81,6,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,1,2,0,2,1,1,0,0.0,0.0,0.0,-0.5
81,7,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,1,2,1,1,1,0.0,0.0,0.0,20.0
82,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,7.5,-40.0
82,1,wolf,ambulance_random,"(0, 0, 0, 1, 0)",False,0,0,0,0,0,1,1,1,-0.5,-0.5,-40.0,20.0
82,2,wolf,ambulance_random,"(0, 0, 1, 2, 0)",False,0,1,0,1,1,0,2,0,-100.0,-100.0,-240.5,0.0
83,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
83,1,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,1,0,0,0,0,0,0,-40.0,7.5,-0.5,-0.5
83,2,wolf,ambulance_random,"(1, 0, 0, 0, 3)",False,1,0,0,0,0,1,0,0,-140.5,7.5,-100.0,-0.5
84,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
84,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,1,0,0,0,0,0,0,0.0,-0.5,7.5,7.5
84,2,wolf,ambulance_random,"(1, 0, 0, 0, 0)",False,1,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5
84,3,wolf,ambulance_random,"(1, 0, 0, 0, 0)",False,1,1,0,0,0,1,0,0,20.0,-0.5,0.0,-0.5
84,4,wolf,ambulance_random,"(2, 0, 1, 0, 0)",False,2,0,0,1,1,1,0,0,0.0,0.0,20.0,-0.5
84,5,wolf,ambulance_random,"(2, 1, 2, 0, 0)",False,2,1,1,1,2,0,0,1,0.0,20.0,0.0,0.0
84,6,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,1,2,1,2,0,1,1,0.0,0.0,0.0,20.0
85,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,1,0,0,0,0,0,1,-140.0,7.5,-0.5,-100.0
86,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
86,1,wolf,ambulance_random,"(0, 0, 0, 1, 2)",False,0,0,0,0,0,1,1,1,7.5,7.5,0.0,20.0
86,2,wolf,ambulance_random,"(0, 0, 1, 2, 2)",False,0,0,0,1,1,1,2,0,-0.5,0.0,20.0,0.0
86,3,wolf,ambulance_random,"(0, 1, 2, 2, 2)",False,0,1,1,0,2,0,2,1,0.0,-0.5,0.0,0.0
86,4,wolf,ambulance_random,"(1, 1, 2, 2, 2)",False,1,1,1,0,2,0,2,0,20.0,-0.5,0.0,0.0
86,5,wolf,ambulance_random,"(2, 1, 2, 2, 2)",False,2,1,1,1,2,0,2,0,0.0,20.0,0.0,0.0
87,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
87,1,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,1,0,0,0,0,0,0,-40.0,7.5,-0.5,-0.5
87,2,wolf,ambulance_random,"(1, 0, 0, 0, 3)",False,1,1,0,0,0,1,0,0,20.0,7.5,0.0,-0.5
87,3,wolf,ambulance_random,"(2, 0, 1, 0, 3)",False,2,1,0,1,1,1,0,1,0.0,-140.0,20.0,-100.0
88,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,7.5,-40.0
88,1,wolf,ambulance_random,"(0, 0, 0, 1, 1)",False,0,1,0,1,0,0,1,1,0.0,0.0,7.5,20.0
88,2,wolf,ambulance_random,"(1, 1, 0, 2, 1)",False,1,1,1,1,0,1,2,0,20.0,20.0,0.0,0.0
88,3,wolf,ambulance_random,"(2, 2, 1, 2, 1)",False,2,0,2,1,1,1,2,0,0.0,0.0,20.0,0.0
89,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,1,0,0,0,0,0,0,-40.0,7.5,-0.5,-0.5
89,1,wolf,ambulance_random,"(1, 0, 0, 0, 3)",False,1,1,0,1,0,0,0,1,20.0,-140.0,-0.5,-100.0
90,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
90,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
90,2,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
90,3,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
90,4,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
90,5,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
90,6,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,7.5,-40.0
90,7,wolf,ambulance_random,"(0, 0, 0, 1, 0)",False,0,0,0,1,0,0,1,1,-0.5,0.0,7.5,20.0
90,8,wolf,ambulance_random,"(0, 1, 0, 2, 0)",False,0,1,1,1,0,1,2,1,-100.0,20.0,-140.0,0.0
91,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
91,1,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,7.5,-40.0
91,2,wolf,ambulance_random,"(0, 0, 0, 1, 1)",False,0,0,0,1,0,0,1,1,-0.5,0.0,7.5,20.0
91,3,wolf,ambulance_random,"(0, 1, 0, 2, 1)",False,0,0,1,1,0,0,2,0,-0.5,20.0,-0.5,0.0
91,4,wolf,ambulance_random,"(0, 2, 0, 2, 1)",False,0,1,2,1,0,0,2,0,0.0,0.0,-0.5,0.0
91,5,wolf,ambulance_random,"(1, 2, 0, 2, 1)",False,1,0,2,1,0,0,2,1,-0.5,0.0,-0.5,0.0
91,6,wolf,ambulance_random,"(1, 2, 0, 2, 1)",False,1,0,2,0,0,1,2,0,-100.5,0.0,-100.0,0.0
92,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
92,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
92,2,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,1,0,0,0,0,0,0,0.0,-0.5,7.5,7.5
92,3,wolf,ambulance_random,"(1, 0, 0, 0, 0)",False,1,1,0,1,0,0,0,0,20.0,0.0,-0.5,-0.5
92,4,wolf,ambulance_random,"(2, 1, 0, 0, 0)",False,2,0,1,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
92,5,wolf,ambulance_random,"(2, 1, 0, 0, 0)",False,2,0,1,1,0,0,0,1,0.0,20.0,-0.5,0.0
92,6,wolf,ambulance_random,"(2, 2, 0, 1, 0)",False,2,1,2,0,0,1,1,1,0.0,0.0,0.0,20.0
92,7,wolf,ambulance_random,"(2, 2, 1, 2, 0)",False,2,1,2,0,1,0,2,1,0.0,0.0,-0.5,0.0
92,8,wolf,ambulance_random,"(2, 2, 1, 2, 0)",False,2,0,2,1,1,1,2,0,0.0,0.0,20.0,0.0
93,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,1,0,1,0,0,0,0,0.0,0.0,7.5,7.5
93,1,wolf,ambulance_random,"(1, 1, 0, 0, 0)",False,1,1,1,1,0,1,0,1,20.0,20.0,0.0,0.0
93,2,wolf,ambulance_random,"(2, 2, 1, 1, 0)",False,2,0,2,0,1,0,1,0,0.0,0.0,-0.5,-0.5
93,3,wolf,ambulance_random,"(2, 2, 1, 1, 0)",False,2,0,2,1,1,1,1,0,0.0,0.0,20.0,-0.5
93,4,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,0,2,0,1,0,0.0,0.0,0.0,-0.5
93,5,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,1,2,0,1,1,0.0,0.0,0.0,20.0
94,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,7.5,-40.0
94,1,wolf,ambulance_random,"(0, 0, 0, 1, 1)",False,0,1,0,1,0,1,1,1,-100.0,-100.0,-240.0,20.0
95,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
95,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,1,0,1,0,0,-0.5,-100.0,-140.0,7.5
96,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
96,1,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,1,0,0,0,1,0,0,-140.0,7.5,-100.0,-0.5
97,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,1,-0.5,-0.5,7.5,-40.0
97,1,wolf,ambulance_random,"(0, 0, 0, 1, 1)",False,0,0,0,0,0,0,1,1,-0.5,-0.5,7.5,20.0
97,2,wolf,ambulance_random,"(0, 0, 0, 2, 1)",False,0,0,0,0,0,1,2,1,-0.5,-0.5,-40.0,0.0
97,3,wolf,ambulance_random,"(0, 0, 1, 2, 1)",False,0,1,0,1,1,1,2,0,0.0,0.0,20.0,0.0
97,4,wolf,ambulance_random,"(1, 1, 2, 2, 1)",False,1,0,1,1,2,0,2,0,-0.5,20.0,0.0,0.0
97,5,wolf,ambulance_random,"(1, 2, 2, 2, 1)",False,1,1,2,1,2,0,2,0,20.0,0.0,0.0,0.0
98,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
98,1,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
98,2,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
98,3,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
98,4,wolf,ambulance_random,"(0, 0, 0, 1, 2)",False,0,1,0,0,0,1,1,1,-140.0,7.5,-100.0,20.0
99,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,1,0,0,0,0,0,0,-40.0,7.5,-0.5,-0.5
99,1,wolf,ambulance_random,"(1, 0, 0, 0, 2)",False,1,1,0,0,0,1,0,1,20.0,7.5,0.0,0.0
99,2,wolf,ambulance_random,"(2, 0, 1, 1, 2)",False,2,1,0,0,1,0,1,1,0.0,-0.5,-0.5,20.0
99,3,wolf,ambulance_random,"(2, 0, 1, 2, 2)",False,2,0,0,1,1,0,2,0,0.0,-100.0,-100.5,0.0
100,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
100,1,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,1,0,0,0,0,0,0,0.0,-0.5,7.5,7.5
100,2,wolf,ambulance_random,"(1, 0, 0, 0, 1)",False,1,1,0,1,0,0,0,1,20.0,-100.0,7.5,-140.0
101,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
101,1,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
101,2,wolf,ambulance_random,"(0, 1, 0, 0, 2)",False,0,0,1,1,0,0,0,0,7.5,20.0,-0.5,-0.5
101,3,wolf,ambulance_random,"(0, 2, 0, 0, 2)",False,0,1,2,0,0,1,0,0,-140.0,0.0,-100.0,-0.5
102,0,wolf,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,1,0,0,0,0,7.5,-40.0,-0.5,-0.5
102,1,wolf,ambulance_random,"(0, 1, 0, 0, 2)",False,0,1,1,0,0,0,0,1,-140.0,-140.5,-0.5,-200.0
103,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
103,1,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
103,2,wolf,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,0,0,0,7.5,7.5,-0.5,-0.5
103,3,wolf,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,0,0,1,7.5,7.5,-0.5,0.0
103,4,wolf,ambulance_random,"(0, 0, 1, 1, 3)",False,0,1,0,1,1,1,1,1,0.0,0.0,20.0,20.0
103,5,wolf,ambulance_random,"(1, 1, 2, 2, 3)",False,1,1,1,1,2,0,2,1,20.0,20.0,0.0,0.0
104,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
104,1,wolf,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,1,-100.0,20.0,-0.5,-100.0
105,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
105,1,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
105,2,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,0,0,1,0,0,-0.5,-0.5,-40.0,7.5
105,3,wolf,ambulance_random,"(0, 0, 1, 0, 0)",False,0,1,0,0,1,1,0,0,0.0,-0.5,20.0,7.5
105,4,wolf,ambulance_random,"(1, 0, 2, 0, 0)",False,1,1,0,0,2,1,0,0,20.0,-0.5,0.0,-0.5
105,5,wolf,ambulance_random,"(2, 0, 2, 0, 0)",False,2,0,0,1,2,0,0,0,0.0,0.0,0.0,-0.5
105,6,wolf,ambulance_random,"(2, 1, 2, 0, 0)",False,2,0,1,1,2,0,0,0,0.0,20.0,0.0,-0.5
105,7,wolf,ambulance_random,"(2, 2, 2, 0, 0)",False,2,1,2,0,2,1,0,1,0.0,0.0,0.0,0.0
105,8,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,1,2,0,1,0,0.0,0.0,0.0,-0.5
105,9,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,0,2,1,1,1,0.0,0.0,0.0,20.0
106,0,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
106,1,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,0,0,0,7.5,7.5,-0.5,-0.5
106,2,wolf,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
106,3,wolf,ambulance_random,"(0, 0, 1, 0, 3)",False,0,1,0,1,1,1,0,1,-140.0,-140.0,20.0,-200.0
107,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
107,1,wolf,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,0,0,0,0,0,0.0,-0.5,-0.5,-0.5
107,2,wolf,ambulance_random,"(1, 1, 0, 0, 1)",False,1,0,1,1,0,0,0,1,-100.5,20.0,-0.5,-100.0
108,0,wolf,ambulance_random,"(0, 0, 0, 0, 0)",False,0,1,0,0,0,0,0,0,0.0,-0.5,7.5,7.5
108,1,wolf,ambulance_random,"(1, 0, 0, 0, 0)",False,1,1,0,0,0,0,0,0,20.0,-0.5,-0.5,-0.5
108,2,wolf,ambulance_random,"(2, 0, 0, 0, 0)",False,2,1,0,1,0,0,0,0,0.0,0.0,-0.5,-0.5
108,3,wolf,ambulance_random,"(2, 1, 0, 0, 0)",False,2,1,1,1,0,1,0,0,0.0,20.0,0.0,-0.5
108,4,wolf,ambulance_random,"(2, 2, 1, 0, 0)",False,2,0,2,1,1,1,0,0,0.0,0.0,20.0,-0.5
108,5,wolf,ambulance_random,"(2, 2, 2, 0, 0)",False,2,1,2,0,2,1,0,0,0.0,0.0,0.0,-0.5
108,6,wolf,ambulance_random,"(2, 2, 2, 0, 0)",False,2,1,2,0,2,1,0,0,0.0,0.0,0.0,-0.5
108,7,wolf,ambulance_random,"(2, 2, 2, 0, 0)",False,2,0,2,1,2,1,0,0,0.0,0.0,0.0,-0.5
108,8,wolf,ambulance_random,"(2, 2, 2, 0, 0)",False,2,0,2,0,2,0,0,1,0.0,0.0,0.0,0.0
108,9,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,0,2,0,1,0,0.0,0.0,0.0,-0.5
108,10,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,1,2,1,1,0,0.0,0.0,0.0,-0.5
108,11,wolf,ambulance_random,"(2, 2, 2, 1, 0)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
109,0,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
109,1,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
109,2,wolf,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,0,0,0,0,0,-0.5,-0.5,7.5,7.5
